twitt,emocion,porcentaje,figura,fecha
@aguadiana Jalen juntos pero al botellón,others,0.8462162017822266,aguadiana,2023-04-04 06:27:22+00:00
@Polemista4T @aguadiana Par de corruptazos.,anger,0.6955888271331787,Polemista4T,2023-04-04 05:12:51+00:00
@aguadiana Jajajaja Jajajaja Jajajaja Jajajaja Jajajaja Jajajaja chairos jodidos y animalitos mascotas de Lopez Obrador,anger,0.6728132367134094,aguadiana,2023-04-04 03:59:01+00:00
"@aguadiana NO!... a ver cuantos acarreados juntan!

amenacen digan que quitaran las pensiones ayudas... o paguen pa que vayan el.pueblo huevon",anger,0.8093063235282898,aguadiana,2023-04-04 03:53:05+00:00
"@aguadiana Vas a perder, tu obsesión con el poder van a hacer que ganen los mismos de siempre",others,0.43618541955947876,aguadiana,2023-04-04 02:27:00+00:00
@aguadiana Hasta a los bots de Mario Delgado les da pena darle like.,sadness,0.5503764748573303,aguadiana,2023-04-04 02:06:29+00:00
@aguadiana NO NO Y NO ya te equivocaste Mario Delgado. y creo que ya no tienes manera de hecharte para atrás.,others,0.399294376373291,aguadiana,2023-04-04 01:58:15+00:00
@aguadiana @balles72 Par de rateros y feos,anger,0.7448463439941406,aguadiana,2023-04-04 01:09:37+00:00
@aguadiana @nach0visi0n Par de corruptos son la desepcion de morena 🤮🤮🤮🤮🤮🤮🤮🤮,anger,0.6141186356544495,aguadiana,2023-04-04 00:40:49+00:00
"@aguadiana Vas a perder, ranchero chido.",others,0.6780742406845093,aguadiana,2023-04-03 23:52:28+00:00
@aguadiana Jálame esta. Pedazo de estiércol.,others,0.48470190167427063,aguadiana,2023-04-03 23:47:59+00:00
@Polemista4T @aguadiana El que impone candidaturas.,others,0.8989467620849609,Polemista4T,2023-04-03 23:26:42+00:00
@aguadiana Ya perdiste,others,0.5911768078804016,aguadiana,2023-04-03 23:06:02+00:00
@aguadiana La imagen viva de la CORRUPCION. Mándalo ALV #MORENAESUNAMIERDA,anger,0.762283205986023,aguadiana,2023-04-03 23:03:29+00:00
"@aguadiana ¿Quien mas asistirá? ¿Montreal, Galvez, Rabanan?",others,0.9155815839767456,aguadiana,2023-04-03 22:49:48+00:00
@aguadiana Uy qué emoción. Va a ir Delgado el de las encuestas cuchareadas.,joy,0.4616759121417999,aguadiana,2023-04-03 22:46:22+00:00
"@aguadiana Piénsalo 

Guadiana y Mejía 

La división favorece a los corruptos prianistas 
Mejía y Guadiana deben negociar y unirse por el bien de Coahuila y asegurar el triunfo 
De lo contrario quedarán 
SIN JUAN 
Y SIN LAS GALLINAS",others,0.7036851644515991,aguadiana,2023-04-03 22:40:29+00:00
@aguadiana LO PEOR DEL PRI LO REPRESENTA ESTE ENTE ....CREERLE ES IMPOSIBLE,others,0.41770514845848083,aguadiana,2023-04-04 15:31:28+00:00
"@aguadiana El CO  es su prioridad!!!
Hay ustedes saben?
Después no anden de chillones. https://t.co/d0iQzb87Jf",others,0.8405667543411255,aguadiana,2023-04-04 15:26:42+00:00
@aguadiana Jajajaja si claro,others,0.7899158596992493,aguadiana,2023-04-04 14:36:08+00:00
"@aguadiana Cambio verdadero
🤣🤣🤣🤣🤣🤣
Representas lo más corrupto y nefasto del PRI en #Coahuila

¿Ya rescataron a los mineros?
¿Ya le exigiste a Cresencio Sandoval que aclare lo de #Allende ?

#EnCoahuilaMorenaNo https://t.co/ONDyj1un2I",anger,0.5874493718147278,aguadiana,2023-04-04 13:48:36+00:00
@aguadiana Exceso de publicidad; P O C O.  C A N D I D A T O.,others,0.8745460510253906,aguadiana,2023-04-04 04:04:22+00:00
"@aguadiana Muy poca gente. caray. Hagan comunión con el PT para lograr ganar ampliamente. 
Se unió PRI-PAN que eran como el agua y el aceite. 
Que no podrá MORENA Y PT lograr una reconciliación. 
COAHUILA TENEMOS QUE GANARLO PARA BIEN DE NUESTRO PRESIDENTE.",anger,0.6315158009529114,aguadiana,2023-04-04 01:56:43+00:00
"@aguadiana @nach0visi0n Cuál cambio eres priísta rata y corrupto, simplemente más de lo mismo 🐭",anger,0.7667047381401062,aguadiana,2023-04-04 00:45:42+00:00
@aguadiana @nach0visi0n @FormulaTorreon Nunca llegarás a gobernar te conocen corrupto y tranza🐭,anger,0.4964962601661682,aguadiana,2023-04-04 00:47:41+00:00
@aguadiana Todo Coahuila está con Ricardo Mejia y no con un corrupto como Guadiana,anger,0.5154979825019836,aguadiana,2023-04-05 02:16:02+00:00
@aguadiana Nadie ya le cree a este dinosaurio. Vamos con todo con Ricardo Mejia,others,0.7198092341423035,aguadiana,2023-04-05 02:15:30+00:00
@aguadiana Mejia si nos dará el cambio que necesitamos,others,0.8867108225822449,aguadiana,2023-04-05 00:33:50+00:00
@aguadiana No hay mejor candidato que Ricardo Mejia,others,0.8041568994522095,aguadiana,2023-04-05 00:33:14+00:00
@aguadiana La verdad es que Mejia es el mejor,others,0.5266764163970947,aguadiana,2023-04-05 00:32:40+00:00
@aguadiana Ricardo Mejía Berdeja candidato del PT va fuerte y sin perder el piso.,others,0.9031023383140564,aguadiana,2023-04-05 00:26:24+00:00
@aguadiana Ricardo Mejía Berdeja candidato del PT sigue subiendo,others,0.9116178154945374,aguadiana,2023-04-05 00:24:55+00:00
@aguadiana Ricardo Mejía Berdeja sigue avanzando,others,0.9089957475662231,aguadiana,2023-04-05 00:09:20+00:00
"@aguadiana Eres el Judas en Coahuila y el mejor es Mejia Bermeja, vas a perder otra vez por estar coludido con el INEPTO y corrupto de Mario Delgado",anger,0.4731496274471283,aguadiana,2023-04-04 14:29:48+00:00
@aguadiana Yo le doy mi voto a cambio de unos boletucos para el súper bowl padre,others,0.8311812877655029,aguadiana,2023-04-04 13:13:10+00:00
@aguadiana Saludos Don Corruptón,others,0.4744388163089752,aguadiana,2023-04-04 12:28:25+00:00
@aguadiana Jajajajaja no mamn jajajajajajaja. Eres un corrupto ✍️✍️✍️,anger,0.7531972527503967,aguadiana,2023-04-04 12:23:30+00:00
@aguadiana Mejía también está casi al par que tú,others,0.8823056221008301,aguadiana,2023-04-04 04:35:34+00:00
@aguadiana Honestamente mi voto no es para este corrupto,anger,0.6835973262786865,aguadiana,2023-04-04 04:34:20+00:00
@aguadiana Ricardo Mejía será el próximo gobernador,others,0.8846499919891357,aguadiana,2023-04-04 04:32:41+00:00
@aguadiana Vaya pues esperemos que no gane no lo queremos en el estado,others,0.6662731766700745,aguadiana,2023-04-03 23:48:07+00:00
@aguadiana Pues no es cierto se le conoce que tiene sus relaciones con el PRI por eso el presidente no lo traga,others,0.7397661805152893,aguadiana,2023-04-03 23:47:46+00:00
@aguadiana Pues la verdad el no tiene nada de morena de echo está en control de la 4t,others,0.7630919218063354,aguadiana,2023-04-03 23:47:03+00:00
@aguadiana Sólo eres un prianista corrupto y cacique https://t.co/NslEQqZDiB,anger,0.6706529855728149,aguadiana,2023-04-03 17:18:27+00:00
"@aguadiana El viejo ridículo que no se quita el sombrero para nada.

Ni cuando estaba en el PRI. https://t.co/gbnQY9QIbo",anger,0.625898003578186,aguadiana,2023-04-03 17:17:46+00:00
"@aguadiana Guadiana y Mejía 

La división favorece a los corruptos prianistas 
Mejía y Guadiana deben negociar y unirse por el bien de Coahuila y asegurar el triunfo 
De lo contrario quedarán 
SIN JUAN 
Y SIN LAS GALLINAS",others,0.7551515102386475,aguadiana,2023-04-03 16:43:10+00:00
"@aguadiana @mpamanes @manuserrato @NoticierosGREM En otras noticias...

https://t.co/iHA2HiJRs4",others,0.9290341734886169,aguadiana,2023-04-03 15:43:42+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Vamos con todo,others,0.8074677586555481,manolojim,2023-04-08 02:53:59+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Excelente Manolo vamos por el triunfo,joy,0.5269966721534729,manolojim,2023-04-08 02:53:47+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Coahuila invocando,others,0.9028360247612,manolojim,2023-04-07 00:14:50+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Lo mejor esta por venir,others,0.8656184673309326,manolojim,2023-04-07 00:14:09+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Yo voy con Manolo,others,0.9112800359725952,manolojim,2023-04-07 00:13:56+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Vamos en equipo por coahuila,others,0.8607197999954224,manolojim,2023-04-07 00:13:47+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Haremos historia,others,0.9151251316070557,manolojim,2023-04-07 00:13:36+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Lo mejor esta por venir a coahuila,others,0.8263495564460754,manolojim,2023-04-07 00:13:11+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Vamos con todo Manolo,others,0.7797046303749084,manolojim,2023-04-07 00:13:01+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Vamos con Manolo por Coahuila,others,0.9025307297706604,manolojim,2023-04-07 00:12:53+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma #PaDelanteCoahuila con el mejor candidato Manolo👍🏽,others,0.8884526491165161,manolojim,2023-04-06 05:39:41+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Excelentes propuestas,others,0.578639030456543,manolojim,2023-04-06 05:39:05+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Por un Coahuila que siga creciendo  y sea seguro #ManoloGobernador,others,0.9109088778495789,manolojim,2023-04-06 05:38:36+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Saludos,others,0.9117019772529602,manolojim,2023-04-06 01:40:10+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Vamos con todo #PaDelante con Manolo,others,0.7807615399360657,manolojim,2023-04-05 14:37:56+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma #ManoloGobernador porque el si trabaja no nomas anda grillando,others,0.8795832395553589,manolojim,2023-04-05 14:37:42+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma El único candidato con propuestas que se ocupan en mejorar a Coahuila,others,0.9275616407394409,manolojim,2023-04-05 14:37:11+00:00
"@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Pues si son miles dale duro a las redes sociales ""mijo"", ¿o no hay creatividad con tu gente de comunicación?",others,0.838613748550415,manolojim,2023-04-05 04:24:40+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Nu puede haber nada bueno mientras este tocado por el PRIAN! Si su presidente es corrupto y lo solapan que les espera! https://t.co/BWC8fU230V,anger,0.6549633741378784,manolojim,2023-04-05 01:36:04+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma El Pueblo tiene memoria! https://t.co/ckpGBEjgGn,others,0.8252915143966675,manolojim,2023-04-04 17:57:47+00:00
"@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Sin duda alguna éxito seguro, trabajo efectivo y muy sólido.",others,0.859496533870697,manolojim,2023-04-04 17:40:58+00:00
"@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma En serio Blindado? Seguro que no encuentras narcóticos en las calles de la capirucha donde fuiste presidente municipal o en Torreón?  Ni preguntar Piedras y Acuña, no seas mentiroso",anger,0.7417445778846741,manolojim,2023-04-04 16:13:21+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Solo caben 1142 en el Fernando Soler... o cuales miles Manolo? Los de Face Twiter y TV?  Naaaa no exageres como acostumbran los políticos de todos los COLORES,others,0.852043092250824,manolojim,2023-04-04 16:10:33+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Este se las va a dejar caer !   Aguas !,others,0.8157581090927124,manolojim,2023-04-04 06:21:57+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Excelente padrino enhorabuena! #PaDelanteCoahuila #ManoloGobernador,joy,0.8751313090324402,manolojim,2023-04-04 05:41:12+00:00
@manolojim @PRICoahuila @PAN_Coah @PRD_COAHUILA @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @EduardoOlmosC @mary_telma Saludos desde Yucatán amigo,others,0.8666659593582153,manolojim,2023-04-04 04:17:33+00:00
@manolojim Estamos contigo Manolo,others,0.604401171207428,manolojim,2023-04-07 00:12:20+00:00
@manolojim Un gran compromiso con coahuila,others,0.8623409867286682,manolojim,2023-04-07 00:12:13+00:00
@manolojim Grandes propuestas,others,0.46776628494262695,manolojim,2023-04-07 00:12:01+00:00
@manolojim Vamos con todo con Manolo hacia la victoria vamos a ganar!!!!,joy,0.7903286814689636,manolojim,2023-04-06 05:40:49+00:00
@manolojim Por un Coahuila de primer nivel #ManoloGobernador,others,0.7954126596450806,manolojim,2023-04-06 05:40:20+00:00
"@manolojim Vamos con todo a ganar Manolo, pero no solo eso; Coahuila marcara la pauta del crecimiento contigo y les enseñará a otros como se hacen las cosas.",others,0.5050482153892517,manolojim,2023-04-06 00:36:36+00:00
@condenado70 @manolojim Aquí está tu gatito pintado de tigre. https://t.co/4z5C5PArPQ,others,0.9147579669952393,condenado70,2023-04-04 17:20:55+00:00
@manolojim Hay aja jajaja https://t.co/DgjJ9Zlf6E,others,0.9194172024726868,manolojim,2023-04-04 07:38:39+00:00
@minagg2206 @manolojim Jaja cuáles. Puras propuestas genéricas al mero estilo PRI.,others,0.8501123189926147,minagg2206,2023-04-04 04:58:44+00:00
@manolojim Tu hipocresía,anger,0.6292722225189209,manolojim,2023-04-04 03:56:05+00:00
@manolojim Otro limón para el caldo no prometas lo que no das el pan es una amenaza para mexico son corruptos asesinos y líderes de carteles no llegan no engañen más a la gente con calderon y Garcia luna y Fox fue un infierno eso quieren que sea los coahuilenses es tiempo de un cambio,anger,0.7745544910430908,manolojim,2023-04-04 03:36:01+00:00
"@manolojim Sí agenda para seguir robando, ni un voto para esos criminales, asesinos y corruptos del prian, quién puede votar de dónde salieron Fox, Calderón, Salinas y Peña Nieto,",anger,0.7945476174354553,manolojim,2023-04-04 03:07:21+00:00
@manolojim #Coahuila seguira mejorando,others,0.8645616173744202,manolojim,2023-04-04 00:28:44+00:00
@manolojim Vamos #PuroPaDelante,others,0.6959224343299866,manolojim,2023-04-04 00:28:22+00:00
@manolojim #ManoloGobernador por sus grandes propuestas,joy,0.6864259243011475,manolojim,2023-04-04 00:28:13+00:00
@manolojim @PRICoahuila @PRD_COAHUILA @PAN_Coah @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @mary_telma Compartanla en algun archivo virtual para que este al alcance de todos.,others,0.9020811915397644,manolojim,2023-04-09 17:21:33+00:00
@manolojim @PRICoahuila @PRD_COAHUILA @PAN_Coah @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @mary_telma Vamos pa delante !!!,others,0.7630537152290344,manolojim,2023-04-07 00:11:24+00:00
@manolojim @PRICoahuila @PRD_COAHUILA @PAN_Coah @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @mary_telma Vamos Manolo listos para él trinunfo,others,0.8636075854301453,manolojim,2023-04-07 00:11:07+00:00
@manolojim @PRICoahuila @PRD_COAHUILA @PAN_Coah @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @mary_telma Viva coahuila,others,0.9095433950424194,manolojim,2023-04-07 00:10:23+00:00
@manolojim @PRICoahuila @PRD_COAHUILA @PAN_Coah @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @mary_telma Grandes propuestas,others,0.9154905676841736,manolojim,2023-04-07 00:09:55+00:00
@manolojim @PRICoahuila @PRD_COAHUILA @PAN_Coah @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @mary_telma Las mejores propuestas para mejorar nuestra calidad de vida 👍🏽,others,0.77923184633255,manolojim,2023-04-06 05:41:46+00:00
@manolojim @PRICoahuila @PRD_COAHUILA @PAN_Coah @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @mary_telma Excelente agenda de trabajo,others,0.7690803408622742,manolojim,2023-04-06 05:41:16+00:00
@mirgof @manolojim @PRICoahuila @PRD_COAHUILA @PAN_Coah @tereso_medina @Veronica_mtz @jaimebuenoz @elisamaldonadol @jagtzjardon @mary_telma Jajajaja,others,0.9118111729621887,mirgof,2023-04-05 18:52:20+00:00
